125696,4746,715,40848
129575,6418,319,54286
89153,4546,349,43278
121857,4794,323,47572
114340,7567,434,61954
115469,4878,374,47002
77984,982,210,21090
84045,704,154,19266
104261,5509,348,51604
155085,2369,284,34890
177631,11775,416,80286
193263,8885,382,64594
99843,3846,206,40882
123374,22031,649,46524
153566,23202,1146,35295
361952,89037,1925,75106
123390,15946,574,59025
206250,35130,1194,45844
115131,25034,902,36150
138418,16324,888,35624
72433,3069,353,9050
121316,22537,1092,32102
70665,4542,474,35626
258677,41568,1248,71846
162491,20521,1302,32735